student_id,state,school_type,gender,age,class_level,distance_to_school_km,household_income_band,parent_education_level,num_siblings,part_time_work,has_scholarship,family_support,health_issues,attendance_rate_pct,term1_avg_score,term2_avg_score,term3_avg_score,overall_avg_score,extracurricular_involvement,risk_score_raw,dropout_risk_level
STU0725,Oyo,Public,Female,13,SS2,5.3,Low,Secondary,4,No,No,Yes,No,85.2,65.0,82.9,70.3,72.7,Yes,15.1,Low
STU0726,Oyo,Public,Female,18,JSS3,2.7,Middle,Tertiary,4,No,No,No,No,96.7,71.9,68.9,54.6,65.1,Yes,0.4,Low
STU0727,Delta,Public,Female,18,JSS1,2.5,Middle,Secondary,2,No,No,Yes,No,93.6,67.6,71.4,58.4,65.8,Yes,11.1,Low
STU0728,Kano,Public,Male,11,SS2,3.9,Low,Primary,4,No,Yes,Yes,No,88.8,79.5,65.7,74.1,73.1,Yes,24.6,Low
STU0729,Sokoto,Private,Female,14,SS3,4.3,Low,Secondary,1,Yes,No,Yes,No,71.1,43.1,42.3,45.5,43.6,No,58.9,Medium
STU0730,Anambra,Private,Female,13,SS1,3.4,Middle,Secondary,1,No,No,Yes,No,100.0,68.0,66.0,67.9,67.3,Yes,9.4,Low
STU0731,Delta,Public,Male,14,JSS3,6.8,High,Primary,3,No,No,No,No,86.4,39.8,35.1,50.8,41.9,No,35.6,Medium
STU0732,Ogun,Private,Male,15,JSS2,2.2,Middle,Primary,1,No,No,Yes,No,79.8,69.1,61.2,69.7,66.7,No,18.3,Low
STU0733,Anambra,Public,Male,11,JSS3,0.9,Middle,None,3,No,No,Yes,Yes,77.7,64.5,40.5,44.9,50.0,No,33.9,Low
STU0734,Katsina,Public,Male,18,SS1,0.6,Low,Secondary,0,No,No,Yes,No,82.8,67.0,74.3,60.5,67.3,Yes,23.5,Low
STU0735,Rivers,Public,Male,16,JSS1,4.6,Low,Secondary,6,No,No,No,Yes,75.5,43.3,57.9,38.4,46.5,Yes,61.3,Medium
STU0736,Delta,Public,Male,15,SS1,5.3,Low,Tertiary,4,Yes,No,Yes,No,71.7,73.0,70.2,57.2,66.8,No,51.5,Medium
STU0737,Sokoto,Public,Female,14,JSS2,2.1,Low,Primary,6,Yes,No,Yes,No,75.3,53.3,42.3,52.1,49.2,No,55.3,Medium
STU0738,Kaduna,Public,Female,15,JSS1,1.2,Middle,Primary,4,No,Yes,Yes,No,95.1,58.3,77.3,78.6,71.4,No,4.8,Low
STU0739,Anambra,Public,Female,12,SS3,4.2,Middle,Primary,3,No,No,Yes,No,81.9,62.9,54.4,52.6,56.6,No,18.9,Low
STU0740,Ogun,Public,Male,13,JSS1,1.5,Low,Secondary,2,Yes,No,Yes,No,62.5,56.8,53.9,34.4,48.4,Yes,73.0,High
STU0741,Delta,Public,Male,11,JSS3,5.3,Low,Secondary,3,No,No,Yes,No,85.2,67.9,71.0,74.3,71.1,No,39.4,Medium
STU0742,Enugu,Public,Female,13,SS1,1.6,Middle,Secondary,4,No,No,Yes,No,78.0,83.2,70.1,76.0,76.4,No,27.2,Low
STU0743,Kano,Public,Female,14,SS1,3.6,Low,Secondary,3,No,No,Yes,No,78.6,68.3,63.2,46.5,59.3,No,31.1,Low
STU0744,Kaduna,Private,Female,12,JSS1,3.8,High,Secondary,1,No,No,Yes,No,90.1,67.7,78.5,59.6,68.6,No,16.1,Low
STU0745,Plateau,Public,Female,18,JSS2,18.9,Low,Primary,5,No,No,No,No,56.5,36.1,39.5,39.5,38.4,No,61.9,Medium
STU0746,Imo,Public,Male,18,SS3,0.5,Low,Tertiary,6,No,No,Yes,No,84.0,85.5,73.0,63.5,74.0,No,22.8,Low
STU0747,Katsina,Private,Male,13,SS3,16.8,High,Tertiary,7,No,No,Yes,No,67.0,68.9,60.2,60.0,63.0,No,41.2,Medium
STU0748,Benue,Private,Female,14,SS2,4.1,Middle,Tertiary,5,No,No,Yes,No,81.2,68.1,65.3,60.0,64.5,Yes,14.0,Low
STU0749,Imo,Private,Female,12,JSS1,0.5,Low,Secondary,6,No,No,Yes,No,84.2,76.6,70.7,39.9,62.4,No,17.8,Low
STU0750,Delta,Private,Male,12,SS1,1.4,Low,Tertiary,7,Yes,No,Yes,No,66.7,54.3,60.5,65.8,60.2,Yes,64.7,Medium
STU0751,Edo,Private,Male,16,JSS2,12.2,Middle,Tertiary,3,No,No,Yes,No,68.6,80.3,61.4,70.3,70.7,No,24.0,Low
STU0752,Katsina,Public,Female,18,JSS3,1.5,Middle,Primary,1,Yes,No,No,No,74.6,45.1,40.5,26.4,37.3,Yes,66.2,High
STU0753,Edo,Public,Female,16,JSS1,2.3,Middle,Tertiary,1,Yes,No,No,No,72.2,52.8,52.2,46.5,50.5,No,52.6,Medium
STU0754,Sokoto,Public,Male,10,JSS1,3.0,Low,Primary,3,Yes,No,Yes,No,73.3,52.8,54.3,58.1,55.1,Yes,60.2,Medium
STU0755,Edo,Public,Male,17,SS3,8.0,Low,Secondary,2,Yes,No,No,No,55.4,23.0,38.4,25.7,29.0,No,109.9,High
STU0756,Katsina,Public,Female,13,JSS1,6.9,Middle,Secondary,2,No,No,No,Yes,77.0,38.7,43.8,39.8,40.8,Yes,52.6,Medium
STU0757,Kano,Public,Male,17,SS2,4.6,Low,Secondary,1,Yes,No,Yes,No,67.5,63.4,60.0,57.6,60.3,No,57.2,Medium
STU0758,Katsina,Public,Female,11,JSS1,12.2,Middle,Primary,6,Yes,No,Yes,No,71.3,49.2,49.8,52.3,50.4,No,50.4,Medium
STU0759,Katsina,Private,Male,14,JSS3,1.3,Low,None,4,No,Yes,No,No,80.9,44.7,41.9,48.6,45.1,Yes,45.0,Medium
STU0760,Ogun,Public,Male,14,JSS1,2.1,Low,Secondary,3,No,Yes,No,No,78.9,58.6,72.3,57.5,62.8,No,27.3,Low
STU0761,Oyo,Private,Male,15,JSS2,5.5,Middle,None,6,Yes,No,Yes,No,73.3,49.7,46.0,36.0,43.9,Yes,63.8,Medium
STU0762,Katsina,Public,Female,18,JSS2,0.8,Low,Secondary,2,Yes,No,Yes,Yes,62.0,60.0,56.9,58.3,58.4,Yes,75.8,High
STU0763,Imo,Public,Female,16,JSS3,4.6,High,Primary,5,No,No,Yes,No,97.8,51.4,61.2,53.2,55.3,No,7.0,Low
STU0764,Katsina,Public,Male,14,SS1,1.0,Low,Secondary,0,Yes,No,No,No,69.6,47.0,34.8,54.2,45.3,Yes,82.2,High
STU0765,Benue,Public,Male,14,SS3,4.2,Middle,Secondary,7,No,No,No,No,92.1,56.3,67.4,49.8,57.8,Yes,9.8,Low
STU0766,Kano,Public,Female,10,JSS2,1.0,Middle,Secondary,2,No,No,Yes,No,92.0,76.4,57.6,56.6,63.5,Yes,9.4,Low
STU0767,Kaduna,Private,Female,11,JSS1,2.8,Low,None,2,No,No,Yes,No,88.3,65.7,45.5,43.8,51.7,No,33.8,Low
STU0768,Rivers,Public,Male,14,SS3,1.2,Middle,Secondary,5,No,Yes,Yes,Yes,72.1,52.0,62.7,72.5,62.4,Yes,9.0,Low
STU0769,Oyo,Private,Female,10,JSS1,5.4,Low,Secondary,5,Yes,No,Yes,No,60.4,39.5,51.6,44.9,45.3,No,87.3,High
STU0770,Borno,Public,Male,15,JSS3,1.7,Middle,Secondary,1,No,No,Yes,No,84.3,67.6,60.8,72.3,66.9,No,11.7,Low
STU0771,Kano,Private,Male,13,JSS1,0.8,Low,Secondary,0,Yes,No,Yes,No,69.3,50.3,65.9,52.8,56.3,Yes,55.9,Medium
STU0772,Borno,Public,Male,12,SS1,7.6,Low,Tertiary,7,Yes,Yes,Yes,No,65.4,67.1,55.7,65.5,62.8,No,75.6,High
STU0773,Lagos,Public,Female,11,JSS2,9.6,Low,Tertiary,0,Yes,No,Yes,No,62.8,67.4,58.7,44.9,57.0,No,69.8,High
STU0774,Plateau,Private,Male,16,JSS3,0.5,Low,Secondary,0,No,No,Yes,No,91.2,56.8,53.3,70.3,60.1,Yes,30.1,Low
STU0775,Delta,Public,Male,15,SS1,0.9,Low,Secondary,1,No,No,Yes,No,83.0,74.3,69.8,63.2,69.1,Yes,33.3,Low
STU0776,Borno,Public,Male,16,JSS1,3.2,Low,Tertiary,0,No,No,No,Yes,64.6,51.3,59.6,25.1,45.3,Yes,70.2,High
STU0777,Anambra,Public,Female,17,SS3,11.0,Low,Primary,6,No,No,Yes,No,68.6,61.6,59.8,59.5,60.3,No,47.1,Medium
STU0778,Borno,Public,Male,18,SS3,2.8,Low,Primary,4,No,No,Yes,No,80.8,67.8,62.5,66.4,65.6,No,50.5,Medium
STU0779,Anambra,Public,Female,13,JSS3,2.2,Middle,None,3,Yes,No,Yes,No,76.3,55.8,31.0,35.3,40.7,Yes,51.1,Medium
STU0780,Imo,Private,Female,10,SS3,8.5,Low,Secondary,7,Yes,No,No,No,56.0,26.5,35.2,28.2,30.0,No,100.7,High
STU0781,Enugu,Public,Male,12,JSS1,7.8,High,Primary,1,Yes,No,Yes,No,79.6,43.5,45.8,63.5,50.9,No,50.2,Medium
STU0782,Borno,Private,Female,13,JSS3,4.3,Low,Primary,7,Yes,No,No,No,60.7,40.1,45.0,18.7,34.6,Yes,84.3,High
STU0783,Katsina,Public,Female,18,SS1,3.8,Low,None,3,No,Yes,Yes,No,77.9,57.3,57.1,50.4,54.9,No,51.2,Medium
STU0784,Edo,Public,Male,14,SS2,3.9,Middle,Secondary,5,No,No,Yes,No,75.6,85.2,60.0,57.8,67.7,Yes,7.9,Low
STU0785,Benue,Private,Female,16,SS1,2.0,Middle,Tertiary,7,No,No,Yes,No,87.9,77.3,70.0,82.9,76.7,Yes,12.6,Low
STU0786,Lagos,Public,Male,14,SS1,4.0,Low,Secondary,1,No,No,No,No,68.6,36.9,37.9,49.5,41.4,Yes,71.1,High
STU0787,Sokoto,Public,Female,15,JSS2,0.8,Low,Secondary,1,No,No,Yes,Yes,74.5,62.2,53.6,58.3,58.0,No,36.1,Medium
STU0788,Ogun,Public,Female,12,JSS2,4.5,Middle,Primary,2,No,No,Yes,No,80.6,52.8,57.2,66.1,58.7,Yes,21.4,Low
STU0789,Rivers,Private,Male,10,JSS1,1.4,Middle,None,1,No,No,Yes,No,84.9,66.5,48.9,30.9,48.8,No,44.7,Medium
STU0790,Edo,Private,Male,13,SS2,4.1,Low,None,7,No,No,Yes,No,83.4,51.1,62.2,62.6,58.6,Yes,16.0,Low
STU0791,Katsina,Private,Female,14,JSS3,1.2,Middle,Secondary,2,No,No,No,No,82.2,39.4,86.4,51.1,59.0,No,25.4,Low
STU0792,Sokoto,Public,Female,11,JSS2,5.7,High,Tertiary,5,No,No,No,No,79.4,51.5,39.5,55.3,48.8,Yes,38.2,Medium
STU0793,Delta,Public,Male,16,SS3,2.0,Low,Secondary,7,Yes,No,Yes,No,75.0,57.5,58.7,61.8,59.3,No,47.0,Medium
STU0794,Lagos,Public,Female,10,JSS3,1.6,Low,None,2,Yes,No,Yes,No,69.7,51.4,69.0,42.1,54.2,No,56.1,Medium
STU0795,Edo,Public,Male,17,JSS3,3.6,Middle,Primary,4,No,No,Yes,No,80.7,48.8,48.8,59.4,52.3,No,21.3,Low
STU0796,Plateau,Public,Female,16,SS2,1.5,Middle,Primary,0,No,No,No,No,88.8,44.4,60.9,51.6,52.3,No,32.7,Low
STU0797,Imo,Public,Female,15,JSS1,5.0,Low,Tertiary,5,No,No,Yes,No,82.1,75.6,73.7,48.3,65.9,Yes,20.8,Low
STU0798,Katsina,Private,Male,11,JSS2,3.9,Middle,Primary,6,Yes,Yes,Yes,No,76.5,64.5,51.0,48.3,54.6,No,43.8,Medium
STU0799,Benue,Public,Female,15,JSS3,2.1,Middle,Tertiary,2,Yes,No,No,No,64.2,55.9,40.7,42.5,46.4,No,70.0,High
STU0800,Imo,Public,Female,14,SS3,1.5,Middle,Primary,2,No,Yes,Yes,Yes,74.9,41.4,63.8,46.9,50.7,No,38.0,Medium
STU0801,Katsina,Private,Female,11,SS2,7.2,Low,Tertiary,5,Yes,No,Yes,No,58.3,58.5,65.1,47.9,57.2,No,55.5,Medium
STU0802,Katsina,Private,Female,17,SS1,11.1,High,Tertiary,7,No,No,Yes,No,78.0,45.3,82.8,68.0,65.4,No,41.1,Medium
STU0803,Sokoto,Public,Male,18,JSS1,2.3,Low,Secondary,2,Yes,No,No,No,65.0,53.5,54.1,41.0,49.5,No,83.9,High
STU0804,Kano,Private,Male,18,JSS1,5.7,Middle,Primary,5,No,No,Yes,No,85.3,77.4,54.8,45.2,59.1,No,15.4,Low
STU0805,Kaduna,Public,Male,16,JSS2,3.9,Low,Primary,2,Yes,Yes,Yes,No,71.8,62.6,55.2,13.3,43.7,Yes,55.9,Medium
STU0806,Edo,Public,Female,13,JSS3,1.8,Low,None,5,No,No,Yes,No,95.7,56.0,64.6,56.4,59.0,No,22.1,Low
STU0807,Anambra,Public,Male,12,SS1,1.4,Low,Primary,0,No,No,Yes,No,81.5,65.1,61.8,42.7,56.5,Yes,38.5,Medium
STU0808,Kaduna,Public,Female,15,JSS3,2.4,Middle,Primary,3,No,No,Yes,No,95.7,74.3,71.3,62.3,69.3,No,3.6,Low
STU0809,Rivers,Private,Male,14,JSS1,8.0,Low,None,7,No,Yes,No,No,73.3,32.0,20.0,33.2,28.4,No,67.5,High
STU0810,Rivers,Public,Female,17,JSS1,0.8,Low,Secondary,7,Yes,No,Yes,No,71.4,48.0,52.1,41.8,47.3,No,57.3,Medium
STU0811,Katsina,Private,Female,13,JSS1,0.9,Low,Secondary,1,No,No,Yes,No,85.7,62.0,78.2,56.0,65.4,No,26.9,Low
STU0812,Kaduna,Public,Male,13,SS3,2.6,Low,Tertiary,5,Yes,No,Yes,No,71.6,67.6,58.0,65.5,63.7,No,54.6,Medium
STU0813,Kaduna,Public,Female,12,SS1,11.6,Low,Tertiary,7,Yes,No,Yes,No,49.2,48.6,40.6,53.3,47.5,No,97.5,High
STU0814,Benue,Public,Male,15,JSS3,2.9,Middle,Primary,7,No,No,Yes,No,78.5,68.6,56.3,64.5,63.1,Yes,25.4,Low
STU0815,Anambra,Public,Male,11,SS3,2.1,Middle,Tertiary,0,No,No,Yes,No,97.7,69.5,89.2,71.6,76.8,No,10.9,Low
STU0816,Lagos,Public,Female,10,JSS3,4.2,Low,Secondary,2,Yes,No,Yes,No,70.9,51.5,57.3,51.5,53.4,No,66.2,High
STU0817,Katsina,Public,Male,18,SS3,3.7,High,Secondary,3,No,No,No,No,97.2,60.8,64.8,48.0,57.9,Yes,12.8,Low
STU0818,Benue,Public,Female,13,SS3,4.1,Low,Primary,4,No,No,Yes,No,81.7,56.4,56.1,62.2,58.2,Yes,23.5,Low
STU0819,Kano,Public,Female,16,JSS3,3.2,Low,Secondary,2,No,No,Yes,No,74.6,69.3,57.6,59.5,62.1,Yes,33.9,Low
STU0820,Kano,Private,Female,10,SS2,10.7,Middle,None,3,No,Yes,Yes,No,78.4,49.8,47.0,65.7,54.2,No,34.3,Low
STU0821,Ogun,Public,Female,13,SS1,2.0,Low,Secondary,7,Yes,Yes,Yes,No,73.2,55.1,59.8,42.0,52.3,Yes,78.0,High
STU0822,Delta,Private,Female,12,JSS1,9.4,Low,Primary,5,No,No,Yes,No,67.8,48.5,53.2,75.9,59.2,Yes,49.5,Medium
STU0823,Lagos,Public,Female,16,JSS3,1.6,Middle,Primary,7,No,No,Yes,No,84.2,76.2,62.7,55.3,64.7,No,7.1,Low
STU0824,Edo,Private,Female,14,JSS2,11.3,Middle,Tertiary,1,No,No,Yes,No,83.9,75.8,69.4,57.5,67.6,No,32.6,Low
STU0825,Katsina,Public,Female,12,JSS3,3.6,Low,Primary,5,Yes,No,Yes,No,67.7,43.4,50.0,60.5,51.3,No,59.7,Medium
STU0826,Anambra,Public,Male,11,JSS1,5.6,Low,Primary,0,No,No,Yes,No,74.1,47.7,46.5,65.3,53.2,No,39.7,Medium
STU0827,Oyo,Public,Female,13,SS3,1.4,Low,Primary,3,Yes,No,No,No,73.3,40.5,38.8,30.4,36.6,No,72.7,High
STU0828,Plateau,Public,Male,16,JSS1,1.3,Low,Tertiary,5,Yes,No,No,No,57.9,53.2,47.1,34.5,44.9,No,83.3,High
STU0829,Borno,Private,Female,14,SS2,2.7,High,Secondary,6,No,No,Yes,No,91.2,72.2,62.2,56.7,63.7,No,17.7,Low
STU0830,Ogun,Private,Male,11,JSS3,4.4,Middle,Secondary,5,No,No,No,No,72.7,59.4,56.8,32.1,49.4,No,32.6,Low
STU0831,Delta,Private,Male,10,SS3,2.0,Low,Secondary,1,Yes,No,Yes,No,65.6,53.5,45.5,65.7,54.9,No,61.4,Medium
STU0832,Kaduna,Private,Female,12,JSS1,4.6,Middle,Primary,3,No,No,Yes,No,87.4,44.8,58.1,73.8,58.9,Yes,6.4,Low
STU0833,Plateau,Public,Female,11,JSS2,1.2,Low,Secondary,5,Yes,No,No,Yes,63.2,34.0,54.7,44.1,44.3,No,88.0,High
STU0834,Anambra,Public,Female,11,JSS1,10.2,Low,None,0,No,No,Yes,No,64.8,48.0,44.4,32.8,41.7,Yes,54.7,Medium
STU0835,Rivers,Public,Male,14,JSS2,3.4,Middle,Primary,2,No,No,Yes,No,90.7,53.0,60.8,63.5,59.1,Yes,13.7,Low
STU0836,Imo,Private,Female,18,SS1,6.6,Middle,Tertiary,0,No,No,Yes,No,98.8,81.0,63.7,72.9,72.5,Yes,22.5,Low
STU0837,Sokoto,Public,Male,11,SS2,8.2,Middle,Primary,3,No,No,Yes,No,86.2,68.1,58.0,54.5,60.2,No,3.0,Low
STU0838,Benue,Private,Male,18,SS1,3.9,Low,Secondary,0,No,No,Yes,No,82.2,75.8,61.5,63.8,67.0,Yes,18.7,Low
STU0839,Anambra,Public,Male,17,SS3,0.7,Low,Primary,5,No,No,Yes,No,88.4,51.2,60.8,65.8,59.3,No,28.0,Low
STU0840,Rivers,Private,Male,14,JSS1,6.1,Low,None,3,No,No,Yes,No,69.3,67.2,56.2,50.5,58.0,No,43.4,Medium
STU0841,Oyo,Public,Female,17,JSS2,1.3,High,Secondary,6,No,No,Yes,No,99.6,78.2,77.2,66.3,73.9,No,11.9,Low
STU0842,Katsina,Private,Female,15,SS2,1.2,Middle,Secondary,2,No,No,No,No,76.2,39.3,56.2,65.2,53.6,No,41.6,Medium
STU0843,Borno,Public,Female,17,JSS2,1.2,Middle,Secondary,0,No,No,Yes,No,96.2,54.4,77.9,65.6,66.0,Yes,5.6,Low
STU0844,Ogun,Public,Male,10,JSS2,7.6,Middle,Secondary,7,No,No,Yes,No,79.3,57.1,40.2,62.7,53.3,Yes,39.6,Medium
STU0845,Edo,Public,Male,15,JSS3,5.9,Middle,Tertiary,3,Yes,No,No,No,71.4,71.7,34.4,66.3,57.5,Yes,62.0,Medium
STU0846,Sokoto,Public,Male,17,JSS2,5.6,Low,Primary,6,Yes,No,No,No,68.9,38.5,45.8,42.4,42.2,Yes,74.8,High
STU0847,Enugu,Public,Female,12,SS1,2.6,Low,Primary,7,Yes,No,Yes,No,66.3,46.7,29.2,44.9,40.3,No,86.5,High
STU0848,Plateau,Public,Female,14,JSS1,0.5,Low,None,3,No,No,Yes,No,76.9,49.2,45.3,42.9,45.8,Yes,47.7,Medium
STU0849,Borno,Public,Female,11,SS2,4.6,Low,Secondary,0,No,No,Yes,No,80.1,67.6,43.9,39.4,50.3,No,25.3,Low
STU0850,Borno,Private,Male,14,JSS3,1.9,Low,Secondary,2,No,No,Yes,No,84.4,61.6,63.6,54.5,59.9,No,26.8,Low
STU0851,Anambra,Private,Female,18,SS1,3.2,Low,Primary,2,No,No,Yes,No,77.1,64.4,46.5,63.2,58.0,Yes,22.9,Low
STU0852,Rivers,Public,Female,18,JSS2,3.3,Middle,Tertiary,1,No,No,No,No,77.9,76.0,47.0,34.2,52.4,No,40.5,Medium
STU0853,Benue,Public,Female,14,JSS2,3.6,Low,Primary,2,No,No,No,No,74.2,41.4,48.0,63.4,50.9,Yes,52.8,Medium
STU0854,Benue,Public,Female,14,JSS1,2.3,Low,None,6,No,No,Yes,No,71.5,49.8,40.0,52.5,47.4,Yes,67.9,High
STU0855,Lagos,Private,Female,11,JSS2,1.4,Middle,Secondary,6,Yes,No,Yes,No,74.1,70.8,61.6,46.1,59.5,No,38.2,Medium
STU0856,Sokoto,Public,Male,11,SS3,2.0,Middle,Tertiary,5,No,No,Yes,No,93.9,80.8,85.8,72.1,79.6,No,2.7,Low
STU0857,Sokoto,Public,Male,18,SS3,1.6,Middle,Secondary,2,No,No,Yes,No,97.7,80.4,67.7,77.3,75.1,No,0.9,Low
STU0858,Enugu,Public,Male,10,JSS2,2.0,Middle,Tertiary,2,No,No,Yes,No,99.6,79.6,69.1,68.3,72.3,No,-9.6,Low
STU0859,Edo,Public,Male,12,JSS2,2.6,High,Secondary,3,No,No,Yes,No,94.5,76.3,75.1,54.3,68.6,No,3.5,Low
STU0860,Delta,Public,Female,18,SS1,5.1,Low,Secondary,4,No,No,Yes,No,82.0,67.6,65.0,66.0,66.2,Yes,41.3,Medium
STU0861,Delta,Private,Female,14,SS1,5.1,Low,None,1,No,No,Yes,No,70.8,63.0,66.0,47.4,58.8,Yes,39.7,Medium
STU0862,Edo,Public,Male,12,JSS1,1.1,Middle,Secondary,1,No,No,Yes,No,81.9,54.1,60.6,58.9,57.9,No,13.5,Low
STU0863,Ogun,Public,Female,17,JSS3,0.8,Low,Secondary,3,No,Yes,Yes,No,83.4,79.6,71.3,63.5,71.5,Yes,39.6,Medium
STU0864,Benue,Public,Male,10,SS1,1.7,Middle,Primary,3,No,No,Yes,No,85.5,67.2,58.9,57.7,61.3,No,10.0,Low
STU0865,Kaduna,Private,Male,11,JSS2,2.2,Low,Secondary,2,Yes,No,Yes,No,68.6,51.1,46.3,44.2,47.2,No,71.3,High
STU0866,Sokoto,Public,Female,15,JSS3,6.5,Low,Secondary,0,No,Yes,Yes,No,81.9,50.3,71.9,66.1,62.8,No,31.0,Low
STU0867,Borno,Public,Male,10,SS2,3.4,High,Primary,1,No,No,Yes,No,88.7,54.4,44.2,61.5,53.4,No,30.6,Low
STU0868,Anambra,Public,Female,10,SS2,0.8,Low,Tertiary,7,No,No,Yes,No,83.8,74.6,83.9,77.7,78.7,Yes,15.6,Low
STU0869,Anambra,Public,Female,15,JSS3,10.0,Middle,None,4,No,No,Yes,No,82.0,48.1,49.4,62.2,53.2,Yes,15.4,Low
STU0870,Anambra,Public,Female,12,SS2,6.6,Low,Secondary,3,No,Yes,Yes,No,81.4,72.2,69.7,61.4,67.8,No,31.8,Low
STU0871,Kaduna,Public,Male,15,JSS3,3.8,Low,Tertiary,0,Yes,No,Yes,No,80.4,62.9,61.4,52.2,58.8,No,61.8,Medium
STU0872,Enugu,Public,Female,17,SS2,7.5,Low,Primary,7,No,No,No,No,72.0,29.4,34.7,31.1,31.7,No,73.6,High
STU0873,Anambra,Public,Male,13,JSS3,6.1,Middle,Tertiary,0,No,No,No,No,77.9,58.5,49.0,53.7,53.7,Yes,36.7,Medium
STU0874,Sokoto,Public,Female,16,SS3,1.4,Middle,Primary,3,No,No,No,No,85.1,46.4,46.8,31.7,41.6,Yes,40.1,Medium
STU0875,Lagos,Private,Male,14,SS2,4.1,Middle,Tertiary,7,No,No,No,No,89.7,52.8,44.8,56.2,51.3,Yes,47.1,Medium
STU0876,Plateau,Public,Female,10,JSS1,2.7,Middle,Primary,7,No,No,Yes,No,93.4,64.2,56.4,39.4,53.3,Yes,-4.8,Low
STU0877,Plateau,Public,Male,18,JSS1,2.2,Middle,Primary,7,No,No,Yes,No,86.6,55.8,45.9,67.6,56.4,No,8.8,Low
STU0878,Delta,Public,Male,17,JSS2,2.4,Low,Tertiary,4,No,No,Yes,No,81.6,77.2,79.3,76.5,77.7,No,26.0,Low
STU0879,Rivers,Public,Male,13,JSS2,0.7,Low,Primary,4,Yes,No,Yes,No,62.9,60.8,56.7,41.0,52.8,No,64.5,Medium
STU0880,Benue,Public,Male,17,SS2,21.2,Middle,Tertiary,5,No,No,No,No,65.2,53.0,40.4,56.0,49.8,Yes,70.2,High
STU0881,Kano,Private,Male,18,JSS1,4.5,Low,Tertiary,1,No,No,Yes,No,84.5,78.4,63.0,76.5,72.6,No,26.3,Low
STU0882,Oyo,Public,Male,18,SS2,0.9,Low,Tertiary,1,No,No,Yes,No,85.9,75.5,73.9,55.8,68.4,No,14.5,Low
STU0883,Enugu,Public,Female,12,JSS2,5.9,Low,Tertiary,5,Yes,No,Yes,No,60.7,58.3,55.2,62.4,58.6,No,86.2,High
STU0884,Plateau,Public,Male,15,SS3,7.2,Low,Primary,4,Yes,No,Yes,Yes,57.2,39.0,59.9,29.4,42.8,No,92.2,High
STU0885,Ogun,Public,Male,15,SS2,9.9,Low,Secondary,6,No,No,Yes,No,76.9,51.7,71.1,54.0,58.9,No,29.0,Low
STU0886,Kaduna,Private,Female,13,JSS2,6.4,Middle,None,6,No,No,Yes,No,84.1,58.0,52.4,74.8,61.7,No,19.7,Low
STU0887,Kano,Public,Male,12,JSS1,4.5,Low,None,1,Yes,No,No,Yes,50.7,21.4,0.0,26.4,15.9,No,126.5,High
STU0888,Oyo,Private,Male,13,SS1,1.4,Middle,Tertiary,6,No,No,Yes,Yes,73.7,72.6,48.8,49.5,57.0,No,39.8,Medium
STU0889,Katsina,Public,Female,10,SS3,1.8,Middle,Primary,1,No,No,Yes,No,90.1,67.1,42.2,69.3,59.5,No,0.1,Low
STU0890,Edo,Public,Female,11,SS3,2.3,Low,Tertiary,2,Yes,No,No,No,60.8,38.8,44.4,40.4,41.2,No,82.0,High
STU0891,Kaduna,Public,Male,18,JSS2,3.1,Low,None,3,Yes,Yes,Yes,No,75.2,34.8,45.9,36.0,38.9,No,70.2,High
STU0892,Oyo,Public,Female,13,SS3,1.8,Low,Primary,6,No,No,Yes,No,82.8,55.8,64.4,69.9,63.4,No,34.6,Low
STU0893,Lagos,Public,Female,16,JSS1,2.0,Middle,Secondary,6,No,No,Yes,Yes,80.1,68.2,63.4,54.5,62.0,No,36.4,Medium
STU0894,Kano,Private,Female,17,SS2,5.0,Low,Tertiary,3,No,No,Yes,No,76.8,73.4,59.1,69.3,67.3,No,36.8,Medium
STU0895,Katsina,Private,Male,16,JSS2,0.8,Low,Secondary,1,No,No,Yes,No,86.6,61.0,47.3,77.2,61.8,Yes,28.9,Low
STU0896,Katsina,Public,Female,11,SS3,1.2,Low,Tertiary,2,No,No,Yes,No,99.0,89.6,66.8,88.6,81.7,Yes,6.1,Low
STU0897,Delta,Private,Male,17,SS2,1.8,Low,Primary,0,No,No,Yes,No,69.2,52.7,67.1,50.6,56.8,No,48.0,Medium
STU0898,Lagos,Public,Male,10,SS1,2.7,Middle,Primary,7,No,No,Yes,No,89.5,55.2,63.4,64.2,60.9,No,7.0,Low
STU0899,Anambra,Public,Male,15,SS2,0.9,Low,Secondary,2,No,No,Yes,No,85.7,77.6,40.9,57.5,58.7,Yes,12.5,Low
STU0900,Benue,Public,Female,18,SS1,3.1,Low,Primary,6,Yes,No,No,No,61.9,47.3,20.4,46.8,38.2,No,88.4,High
STU0901,Rivers,Private,Female,15,JSS2,9.3,Low,Secondary,5,No,No,Yes,No,76.5,67.1,68.5,65.1,66.9,Yes,54.0,Medium
STU0902,Imo,Public,Male,10,SS3,1.1,Low,Tertiary,0,No,No,Yes,No,84.1,95.3,75.1,58.7,76.4,Yes,33.4,Low
STU0903,Anambra,Private,Female,12,SS3,4.0,Low,Primary,6,No,No,Yes,No,71.2,56.2,54.6,46.8,52.5,Yes,40.7,Medium
STU0904,Borno,Public,Male,16,SS2,2.8,Low,Tertiary,5,Yes,No,No,No,59.0,31.2,42.6,43.1,39.0,No,88.6,High
